id,created_at,total engagement Jan 2021,status as of Jan 2021,summarised status as of Jan 2021,status as of Jan 2022,status as of Dec 2023
1308023447247679491,2020-09-21,85587,Online,Online,Unknown,Online
1308023454810112000,2020-09-21,13061,Online,Online,Unknown,Online
1308023524569866240,2020-09-21,3684,Online,Online,Unknown,Online
1308023524569866240,2020-09-21,3684,Online,Online,Unknown,Online
1308023524569866240,2020-09-21,3684,Online,Online,Unknown,Online
1308023560850546688,2020-09-21,26604,Online,Online,Unknown,This Tweet is from a suspended account
1308023594648252417,2020-09-21,11163,Online,Online,Unknown,Online
1308023594648252417,2020-09-21,11163,Online,Online,Unknown,Online
1311089711394381825,2020-09-29,21260,Online,Online,Unknown,Online
1311663700714106880,2020-10-01,5266,Online,Online,Unknown,Online
1311663993023541250,2020-10-01,60058,Online,Online,Unknown,Online
1311663993023541250,2020-10-01,60058,Online,Online,Unknown,Online
1311983716172996608,2020-10-02,1183,Online,Online,Unknown,Online
1312275935635271680,2020-10-03,21265,Online,Online,Unknown,Online
1313211735319425027,2020-10-05,2569,Online,Online,Unknown,Online
1313211735319425027,2020-10-05,2569,Online,Online,Unknown,Online
1313211882501812224,2020-10-05,32716,Online,Online,Unknown,Online
1313216428003164161,2020-10-05,35828,Online,Online,Unknown,Online
1315136077318029313,2020-10-11,95537,Online,Online,Unknown,Online
1315136077318029313,2020-10-11,95537,Online,Online,Unknown,Online
1315823661769605123,2020-10-13,17367,Online,Online,Unknown,Online
1315823710037827584,2020-10-13,166119,Online,Online,Unknown,Online
1315823789737828352,2020-10-13,653,Online,Online,Unknown,You’re unable to view this Tweet because this account owner limits who can view their Tweets
1315900567500337152,2020-10-13,275,Online,Online,Unknown,Online
1315977105805643777,2020-10-13,10140,Online,Online,Unknown,Online
1325168500973871105,2020-11-07,0,"Pennsylvania postal worker recants allegations of ballot tampering, Washington Post, Washington Examiner and NYT report",Context,Unknown,This Tweet is from a suspended account
1328880222171770883,2020-11-18,0,"Poll watchers were not barred from observing ballot counts in Pennsylvania, according to PolitiFact and The New York Times",Context,Unknown,Online
1234456341948903425,2020-03-02,0,President Trump announces new coronavirus travel measures,Context,Unknown,Online
1324467021602451456,2020-11-05,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,This Tweet is from a suspended account
1324716410636034048,2020-11-06,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,Online
1327565801994530817,2020-11-14,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,This Tweet is from a suspended account
1328466541243981824,2020-11-16,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,This Tweet is from a suspended account
1337254920752402433,2020-12-11,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,This Tweet is from a suspended account
1338314085591486464,2020-12-14,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,This Tweet is from a suspended account
1338838817323831298,2020-12-15,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,Online
1342890036539379713,2020-12-26,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,Online
1343045885458931712,2020-12-27,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,Online
1344476577287966722,2020-12-31,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,This Tweet is from a suspended account
1346145262582943744,2021-01-04,0,"Sorry, that page doesn't exist!","Sorry, that page doesn't exist!",Unknown,Online
1260585205649334275,2020-05-13,12,"The story of the trader blamed for 2010's $1 trillion ""Flash Crash” - Businessweek",Context,Unknown,Online
1334487735680331776,2020-12-03,0,"There is no connection between Smartmatic and Dominion Voting Systems, multiple fact-checkers report",Context,Unknown,Online
1335672934690598917,2020-12-06,0,"There is no connection between Smartmatic and Dominion Voting Systems, multiple fact-checkers report",Context,Unknown,This Tweet is from a suspended account
1324349747545755656,2020-11-05,0,"There is no evidence of widespread voter fraud in the 2020 US presidential election, government officials and election experts confirm",Context,Unknown,Online
1324930010235490304,2020-11-07,0,"There is no evidence of widespread voter fraud in the 2020 US presidential election, government officials and election experts confirm",Context,Unknown,This Tweet is from a suspended account
1324930390969167872,2020-11-07,0,"There is no evidence of widespread voter fraud in the 2020 US presidential election, government officials and election experts confirm",Context,Unknown,Online
1324939634204438529,2020-11-07,0,"There is no evidence of widespread voter fraud in the 2020 US presidential election, government officials and election experts confirm",Context,Unknown,This Tweet is from a suspended account
1325190549691899909,2020-11-07,0,"There is no evidence of widespread voter fraud in the 2020 US presidential election, government officials and election experts confirm",Context,Unknown,This Tweet is from a suspended account
